meeting_id,segment_id,start_time,end_time,speaker,text,is_overlap,overlap_type,topic,decision,action_item,event_type,content,owner,deadline,uncertainty_note
R8001_M8004,R8001_M8004_seg0021,226.560,253.620,N_SPK8013,你们。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0021,226.560,253.620,N_SPK8013,你觉得会不会有压力，双十一的时候会不会有压力，对吧。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0021,226.560,253.620,N_SPK8016,嗯我们前期主要是就是呃价钱可以稍就让利一些多占领一些市场份额，等市场份额呃慢慢做大之后就可以就价钱稍微高点。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0021,226.560,253.620,N_SPK8014,嗯。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0021,226.560,253.620,N_SPK8015,对。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0021,226.560,253.620,N_SPK8013,嗯。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0022,254.140,263.190,N_SPK8013,你们有什么方不同的看法。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0022,254.140,263.190,N_SPK8015,我觉得还是先要看一下推出一下手机的亮点，和它，它有什么和其它的手机有什么不同的地方。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0022,254.140,263.190,N_SPK8013,嗯。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0022,254.140,263.190,N_SPK8013,咱们应促。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0023,263.190,278.820,N_SPK8015,啊完后再就是在一些电商是，呃，是给一些力度，比方说京东啊什么的给给一个折扣啊。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0023,263.190,278.820,N_SPK8013,收。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0023,263.190,278.820,N_SPK8013,就咱这也是看有什么样的方式去进行这个，促促促销是吧你包括说他们现在搞得有地推呀，是吧？,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0023,263.190,278.820,N_SPK8015,嗯。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0024,278.820,295.170,N_SPK8013,地推咱们比如说扫扫码什么的，我觉得是一个方向啊，就是你们可以谈一下自己不同的一个方法啊。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0024,278.820,295.170,N_SPK8016,我感我感觉地推这个不太适合手机吧好像，手机好像一般就是有门店那种或者就是。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0024,278.820,295.170,N_SPK8014,嗯。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0024,278.820,295.170,N_SPK8015,地推地推太太老套了，我觉得还是还是，电商现在比较好一点。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0024,278.820,295.170,N_SPK8013,嗯。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0025,295.310,317.240,N_SPK8014,对电商好一点儿，然后我觉得可以就是那个然后捆绑一些，比如说然后它还带带着一些什么其他的东西啊。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0025,295.310,317.240,N_SPK8015,嗯。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0025,295.310,317.240,N_SPK8013,走。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0025,295.310,317.240,N_SPK8016,对手机附件之类的什么手机壳儿。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0025,295.310,317.240,N_SPK8013,对，找一找一些明星，找一个明星代言这是肯定少不了的吧，对吧？,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0025,295.310,317.240,N_SPK8014,呃，明星代言这是另外一方面儿，然后我觉得啊，就比如说它捆绑着一些什么移动啊这些运营商，然后它的一些产品，然后其他的，这样还能带动更多的东西。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0025,295.310,317.240,N_SPK8013,嗯。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0025,295.310,317.240,N_SPK8013,价钱。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0025,295.310,317.240,N_SPK8013,啊。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0025,295.310,317.240,N_SPK8013,做。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8016,你这个相当于就就是合约手机了，感觉现在合约合约机好像不是太卖的不是太多好像。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8013,做流量卡。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8013,做流。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8015,不是也可以可以有一些什么和一些什么银行啊，呃，合作一点儿那个，不是礼品，就是那种什么分期购啊，呃，对对对对对，就是同时获手机。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8013,卖场，嗯。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8013,嗯。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8013,就这样。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8016,礼品就是。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8016,哦就是分期付款那种，哦对对对。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8013,分期购。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8013,这时间黏就看客户黏性大不大呗，是吧，你这种有时候觉得这分期等待长，可能有人就不会特别喜欢，对吧。嗯嗯那你们觉得觉得多少期合适。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8014,嗯。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8015,对。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8015,那可以缩短一点吗？因为手机本身也没多少钱，每个月的话还还个什么一一两百块的话，啊。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8016,这个主要还是看手续。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8016,呃这分期还是看手续费的因为有些银行他这个手续费比较高，所以对客户吸引力对对对。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8013,对吧，按对吧。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8015,所以要去谈嘛，找找哪个哪个银行去和哪个银行去谈，完后给哪个银行利率。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8013,那我们。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8014,嗯我觉得可以开拓一些新的思路，因为咱们现在太固定的模式吧。然后嗯，可能就是嗯，嗯对，然后然后有一些新的思路，这样咱们也能开阔一些新的那个方向，出来。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8013,这，这就一个谈点。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8013,哇。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8013,没有突破点啊对。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8015,嗯。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8013,哈。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8013,那就，首先电商电商这一块，咱们找找明星代言，或者说这个跟运营商这边去沟通，对吧。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8001_M8004,R8001_M8004_seg0026,317.270,451.160,N_SPK8015,那那那。,True,partial,高重叠不确定,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
