meeting_id,segment_id,start_time,end_time,speaker,text,is_overlap,overlap_type,topic,decision,action_item,event_type,content,owner,deadline,uncertainty_note
R8008_M8013,R8008_M8013_seg0009,58.430,67.160,N_SPK8047,嗯，然后主要体现在连锁经营，品牌培育，技术创新管理科学化为代表的现代餐饮企业。,False,none,,,,speaker_stance,认为主要体现在连锁经营，品牌培育，技术创新管理科学化为代表的现代餐饮企业,,,
R8008_M8013,R8008_M8013_seg0010,67.780,80.690,N_SPK8047,逐步替代了传统餐饮业的手工随意性生产，单店作坊式，人为经验管理型，快步向企业化集团化连连锁化和现代化迈进。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0010,67.780,80.690,N_SPK8049,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0011,80.880,92.320,N_SPK8048,嗯，我觉得我们这个餐饮行业，我们觉得我们企业也应该像连锁经营这些连锁化和现代化，这是方向迈进。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0011,80.880,92.320,N_SPK8049,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0011,80.880,92.320,N_SPK8049,嗯，进行什么卖出？,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0011,80.880,92.320,N_SPK8047,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0012,93.860,96.340,N_SPK8049,多家连锁跟。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0012,93.860,96.340,N_SPK8047,然后。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0012,93.860,96.340,N_SPK8048,对这方面需要做一点改变。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0013,96.650,97.240,N_SPK8049,改进。,False,none,,,,speaker_stance,认为改进,,,
R8008_M8013,R8008_M8013_seg0014,97.420,104.510,N_SPK8047,对的，然后呢，让餐饮业引入电子商务也是势在必行餐饮业的发展态势。,False,none,,,,speaker_stance,认为对的，呢，让餐饮业引入电子商务也是势在必行餐饮业的发展态势,,,
R8008_M8013,R8008_M8013_seg0015,106.610,114.420,N_SPK8047,然后因为这样子把两者联合起来，就可能会提高餐饮业的发展，他前景就会越来越好。,False,none,,,,speaker_stance,认为因为这样子把两者联合起来，就可能会提高餐饮业的发展，他前景就会越来越好,,,
R8008_M8013,R8008_M8013_seg0016,114.690,115.350,N_SPK8048,是的是的。,False,none,,,,speaker_stance,认为是的是的,,,
R8008_M8013,R8008_M8013_seg0017,116.170,121.710,N_SPK8047,呃然后餐饮企业的连锁化集团化是我国餐饮业发展的主流。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0017,116.170,121.710,N_SPK8049,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0018,121.780,123.000,N_SPK8049,没错，是的。,False,none,,,,speaker_stance,认为没错，是的,,,
R8008_M8013,R8008_M8013_seg0019,123.520,133.890,N_SPK8047,大众消费也成为餐饮消费的主要力量，餐饮文化成为餐饮竞争的分水岭，品牌成为餐饮企业的核心竞争力。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0019,123.520,133.890,N_SPK8048,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0020,134.110,144.320,N_SPK8048,那这样子看我们需要为这个餐饮，我们企业的品牌树立一个良好的形象。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0020,134.110,144.320,N_SPK8049,没错，竞争比较强烈，企业竞争比较大。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0020,134.110,144.320,N_SPK8048,嗯，对对对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0021,144.900,151.210,N_SPK8047,对，然后我们科学化，营养化也成为餐饮业的重要指向标。,False,none,,,,speaker_stance,认为对，科学化，营养化也成为餐饮业的重要指向标,,,
R8008_M8013,R8008_M8013_seg0022,151.220,152.890,N_SPK8049,嗯作为一个标志哎。,False,none,,,,speaker_stance,认为作为一个标志哎,,,
R8008_M8013,R8008_M8013_seg0023,153.120,156.070,N_SPK8047,对，就我们餐饮就得科学化，营养化嘛。,False,none,,,,speaker_stance,认为对，就餐饮就得科学化，营养化嘛,,,
R8008_M8013,R8008_M8013_seg0024,156.080,160.700,N_SPK8048,嗯，都要注重一下这个餐饮的营养。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0024,156.080,160.700,N_SPK8049,嗯标准化。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0024,156.080,160.700,N_SPK8049,标准化。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0024,156.080,160.700,N_SPK8047,对标准化。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0025,162.130,176.650,N_SPK8047,然后餐饮业属于第三产业，随着一个国家的经济发展，社会进步，现代化程度的不断提高，由此可见餐饮业的发展潜力巨大，设施设备将不断现代化。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0025,162.130,176.650,N_SPK8049,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0026,177.050,180.060,N_SPK8047,经营管理也将日益科学化、专业化。,False,none,,,,speaker_stance,认为经营管理也将日益科学化、专业化,,,
R8008_M8013,R8008_M8013_seg0027,180.180,182.380,N_SPK8048,嗯，没错。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0027,180.180,182.380,N_SPK8049,好嗯，是的，没错。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0028,183.570,191.120,N_SPK8047,自从我国实行改革开放政策以来，我国的经济就得以迅速发展，餐饮业也随之蓬勃兴旺。,False,none,,,,speaker_stance,认为自从我国实行改革开放政策以来，我国的经济就得以迅速发展，餐饮业也随之蓬勃兴旺,,,
R8008_M8013,R8008_M8013_seg0029,191.500,191.940,N_SPK8049,嗯。,False,none,,,,speaker_stance,认为嗯,,,
R8008_M8013,R8008_M8013_seg0030,192.140,199.260,N_SPK8047,特别是我国加入了世贸贸世界贸易组织之后，然后我国餐饮业面对营销。,False,none,,,,speaker_stance,认为特别是我国加入了世贸贸世界贸易组织之后，我国餐饮业面对营销,,,
R8008_M8013,R8008_M8013_seg0031,201.270,202.610,N_SPK8047,营销政策。,False,none,,,,speaker_stance,认为营销政策,,,
R8008_M8013,R8008_M8013_seg0032,202.620,203.060,N_SPK8049,嗯。,False,none,,,,speaker_stance,认为嗯,,,
R8008_M8013,R8008_M8013_seg0033,204.360,211.820,N_SPK8047,营销国际竞争，同时又为我国餐饮业的发展创造了前所未有的良好机遇。,False,none,,,,speaker_stance,认为营销国际竞争，同时又为我国餐饮业的发展创造了前所未有的良好机遇,,,
R8008_M8013,R8008_M8013_seg0034,212.030,219.450,N_SPK8049,嗯，是的，不错，嗯我们现在。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0034,212.030,219.450,N_SPK8048,嗯，这个加入世界贸易组织对我们餐饮业有好有坏。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0035,219.860,222.820,N_SPK8049,李雪我们接下来聊聊招聘吧。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0035,219.860,222.820,N_SPK8047,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0036,223.910,224.290,N_SPK8047,好。,False,none,,,,speaker_stance,认为好,,,
R8008_M8013,R8008_M8013_seg0037,224.920,238.380,N_SPK8048,可以可以，那我们主要是招聘一些运营，我们主要招聘运营的副总，然后营销部经理，市场部经理跟物流部经理这些。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0037,224.920,238.380,N_SPK8049,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0038,240.270,249.420,N_SPK8049,嗯招。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0038,240.270,249.420,N_SPK8048,主要招聘的，他们的要求呢也学历要求是要有的，学历大概在大专或及以上的学历。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0039,249.500,255.080,N_SPK8047,那你就说一下招聘运营副总，他的工作职责和任职要求吧。,False,none,,,,topic_transition,讨论那你就说招聘运营副总，他的工作职责和任职要求吧,,,
R8008_M8013,R8008_M8013_seg0040,256.000,268.830,N_SPK8048,啊，他的工作职责的话，运营副总主要负责管理跟追踪各门店的日常运营的管理工作及结果，完成各门店的各项经营管理指标。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0040,256.000,268.830,N_SPK8049,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0041,268.830,273.540,N_SPK8048,发现督导各门店问题跟管理工作改善。,False,none,,,,speaker_stance,认为发现督导各门店问题跟管理工作改善,,,
R8008_M8013,R8008_M8013_seg0042,274.620,285.400,N_SPK8048,改予以改善，然后进度追踪，要及时的反馈市场信息，予以分析，做出相应的调整措施，你们觉得呢？,False,none,,,,open_question,待确认改予以改善，进度追踪，要及时的反馈市场信息，予以分析，做出相应的调整措施，你们觉得呢？,,,
R8008_M8013,R8008_M8013_seg0043,285.650,296.440,N_SPK8049,嗯，我觉得不错的，招聘条件的话，有亲和力，有良好的应变能力，交谈能力，做事认真细心。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0043,285.650,296.440,N_SPK8047,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0044,297.240,306.210,N_SPK8048,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0044,297.240,306.210,N_SPK8049,善于学习新鲜事物，执行力强，主动积极，有团队意识和强烈的进攻心，好吧。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0045,306.480,321.060,N_SPK8048,嗯，呃还有一个要求，他必须要有餐饮行业工作经验要六年以上，至少要三年以上的餐饮营运职位的管理经验，这样子才能更加有效的管理我们这个餐饮的行业。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0045,306.480,321.060,N_SPK8049,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0046,321.220,321.590,N_SPK8049,对。,False,none,,,,speaker_stance,认为对,,,
R8008_M8013,R8008_M8013_seg0047,322.410,324.790,N_SPK8049,嗯提升提升那个吧。,False,none,,,,speaker_stance,认为提升提升吧,,,
R8008_M8013,R8008_M8013_seg0048,325.460,331.660,N_SPK8048,对对对，然后对餐饮行业的特点，趋势定位要有清晰的把握和判断。,False,none,,,,speaker_stance,认为对对对，对餐饮行业的特点，趋势定位要有清晰的把握和判断,,,
R8008_M8013,R8008_M8013_seg0049,332.210,332.620,N_SPK8049,对。,False,none,,,,speaker_stance,认为对,,,
R8008_M8013,R8008_M8013_seg0050,333.430,346.480,N_SPK8048,嗯，下面是关于营销部经理，他的主要职责呢是规划企业的市场战略与策略，推进实施实现市场发展的目标。,False,none,,,,topic_transition,讨论下面是关于营销部经理，他的主要职责呢是规划企业的市场战略与策略，推进实施实现市场发展的目...,,,
R8008_M8013,R8008_M8013_seg0051,346.700,347.390,N_SPK8049,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0051,346.700,347.390,N_SPK8047,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0052,347.910,361.790,N_SPK8048,嗯，然后研究一下行业的竞争环境，提出我们预期的市场需求给我们公司一个合理化建议主要负责所在部门人员的考核跟培训。,False,none,,,,action_item,跟进研究行业的竞争环境，提出预期的市场需求给公司一个合理化建议主要负责所在部门人员的考核跟培...,uncertain,,
R8008_M8013,R8008_M8013_seg0053,363.060,375.940,N_SPK8049,嗯我觉得我们可以了解下其他公司招聘的一种细节跟特点。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0053,363.060,375.940,N_SPK8047,对，我觉得海底捞就可以，就是我们就可以借鉴他们的这种。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0054,376.500,385.630,N_SPK8049,招聘的特点跟。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0054,376.500,385.630,N_SPK8047,对特点，因为他们的服务行业就很好嘛，大家去海底捞就可能就是为了体验他这个服务。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0055,386.400,386.670,N_SPK8049,嗯。,False,none,,,,speaker_stance,认为嗯,,,
R8008_M8013,R8008_M8013_seg0056,386.900,393.820,N_SPK8048,嗯，是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0056,386.900,393.820,N_SPK8047,对，我觉得我们也可以借鉴他们的学习。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0056,386.900,393.820,N_SPK8049,服务可能也是一块吧，那个福利也挺不错。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0057,395.020,405.000,N_SPK8048,对我们招聘的话，招聘的话，主要是要吸引到那些寻求工作人的那个，对对对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0057,395.020,405.000,N_SPK8049,公司给员工的福利也不错。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0057,395.020,405.000,N_SPK8049,有能力的，然后寻求工作的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0058,406.500,406.830,N_SPK8047,对。,False,none,,,,speaker_stance,认为对,,,
R8008_M8013,R8008_M8013_seg0059,408.540,413.310,N_SPK8048,要能够吸引他们的眼球，我们的招聘条件需要。需要很好。,False,none,,,,speaker_stance,认为要能够吸引他们的眼球，的招聘条件需要，需要很好,,,
R8008_M8013,R8008_M8013_seg0060,414.650,417.830,N_SPK8047,对，我们会有各项福利。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0060,414.650,417.830,N_SPK8049,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0061,419.590,422.350,N_SPK8047,五险一金啊什么的，保险金。,False,none,,,,speaker_stance,认为五险一金什么的，保险金,,,
R8008_M8013,R8008_M8013_seg0062,425.510,426.680,N_SPK8049,嗯。,False,none,,,,speaker_stance,认为嗯,,,
R8008_M8013,R8008_M8013_seg0063,427.830,434.320,N_SPK8049,我觉得我们招招聘的待遇也需要提升好吧，有待提升。,False,none,,,,speaker_stance,认为招招聘的待遇也需要提升好吧，有待提升,,,
R8008_M8013,R8008_M8013_seg0064,435.940,442.570,N_SPK8048,招聘的待遇，我们可以根据应聘人员的资质水平来那个确定。,False,none,,,,speaker_stance,认为招聘的待遇，可以根据应聘人员的资质水平来确定,,,
R8008_M8013,R8008_M8013_seg0065,443.720,447.970,N_SPK8049,对可以提升底金啊，销售金啊跟。,False,none,,,,speaker_stance,认为对可以提升底金，销售金跟,,,
R8008_M8013,R8008_M8013_seg0066,449.940,452.270,N_SPK8049,嗯奖金吧，就年终奖吧。,False,none,,,,speaker_stance,认为奖金吧，就年终奖吧,,,
R8008_M8013,R8008_M8013_seg0067,453.070,456.870,N_SPK8047,对年终奖，还有住房的那些补贴。,False,none,,,,speaker_stance,认为对年终奖，还有住房的那些补贴,,,
R8008_M8013,R8008_M8013_seg0068,456.970,459.410,N_SPK8049,对补，住房补贴。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0068,456.970,459.410,N_SPK8048,嗯嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0068,456.970,459.410,N_SPK8047,然后工作餐。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0069,460.370,467.270,N_SPK8049,然后员员工刚进来的话，都需要那个培训吧，培训跟学习。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0069,460.370,467.270,N_SPK8047,对培训。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0069,460.370,467.270,N_SPK8048,对对对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0070,468.880,471.370,N_SPK8048,可以请。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0070,468.880,471.370,N_SPK8049,提升员工的能力吧。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0071,471.560,479.330,N_SPK8048,可以请那个专业的那个营销人员什么各各部门的，对对对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0071,471.560,479.330,N_SPK8047,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0071,471.560,479.330,N_SPK8047,对来带他们啊。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0072,479.330,488.440,N_SPK8048,给他们学习培训让他们更加，这个主要招聘的话我们该招聘该怎么招聘呢？就是。,False,none,,,,speaker_stance,认为给他们学习培训让他们更加，主要招聘该招聘该怎么招聘呢？就是,,,
R8008_M8013,R8008_M8013_seg0073,489.730,515.450,N_SPK8048,如何让我们这个招聘信息更好的让大家知道？,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0073,489.730,515.450,N_SPK8049,有更好的待遇。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0073,489.730,515.450,N_SPK8047,对我们得推广我们的招聘信息，就需要像比如说现在就有很多那种招聘的网站嘛，比如说什么赶集网五八同城boss直聘上面，我们都可以在上面。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0073,489.730,515.450,N_SPK8048,对对对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0073,489.730,515.450,N_SPK8048,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0073,489.730,515.450,N_SPK8049,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0073,489.730,515.450,N_SPK8048,还有，对对对，还有猎聘。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0073,489.730,515.450,N_SPK8047,对猎聘我们都可以在上面发布我们这些的我们招聘的岗位信息和相关要求等。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0073,489.730,515.450,N_SPK8049,嗯嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0073,489.730,515.450,N_SPK8048,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0074,516.390,520.680,N_SPK8047,然后让他们自己登录网站，可以就可以看到我们的信息。,False,none,,,,speaker_stance,认为让他们自己登录网站，可以就可以看到的信息,,,
R8008_M8013,R8008_M8013_seg0075,520.740,534.550,N_SPK8049,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0075,520.740,534.550,N_SPK8048,对，然后我们就要在各个各个平台上面发布一下我们的招聘信息，让他们知道从哪里可以进到这个网站公众号上面。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0075,520.740,534.550,N_SPK8047,对对对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8008_M8013,R8008_M8013_seg0075,520.740,534.550,N_SPK8049,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
