meeting_id,segment_id,start_time,end_time,speaker,text,is_overlap,overlap_type,topic,decision,action_item,event_type,content,owner,deadline,uncertainty_note
R8009_M8020,R8009_M8020_seg0085,226.460,227.680,N_SPK8026,这边可以。,False,none,,,,speaker_stance,认为这边可以,,,
R8009_M8020,R8009_M8020_seg0086,227.680,229.960,N_SPK8026,确定一下，您最终。,False,none,,,,speaker_stance,认为确定，您最终,,,
R8009_M8020,R8009_M8020_seg0087,229.960,231.170,N_SPK8026,认可的照片。,False,none,,,,speaker_stance,认为认可的照片,,,
R8009_M8020,R8009_M8020_seg0088,231.510,232.280,N_SPK8025,可以可以。,False,none,,,,speaker_stance,认为可以可以,,,
R8009_M8020,R8009_M8020_seg0089,232.380,234.290,N_SPK8026,好的，目的呢，呃，我们。,False,none,,,,speaker_stance,认为好的，目的呢,,,
R8009_M8020,R8009_M8020_seg0090,234.290,238.940,N_SPK8026,这一次活动的目的是，祝他们的牵手成功。,False,none,,,,speaker_stance,认为这一次活动的目的是，祝他们的牵手成功,,,
R8009_M8020,R8009_M8020_seg0091,238.940,242.900,N_SPK8026,然后我觉得，里面可以有一些小设计，比如说。,False,none,,,,speaker_stance,认为里面可以有一些小设计，比如说,,,
R8009_M8020,R8009_M8020_seg0092,243.960,249.780,N_SPK8026,因为是在晚上嘛，相关场地的话是在晚上，这样的费用也不算太高。,False,none,,,,speaker_stance,认为因为是在晚上嘛，相关场地是在晚上，这样的费用也不算太高,,,
R8009_M8020,R8009_M8020_seg0093,250.030,251.220,N_SPK8026,草地的晚。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0093,250.030,251.220,N_SPK8025,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0094,251.460,252.830,N_SPK8026,然后可以戴面具。,False,none,,,,speaker_stance,认为可以戴面具,,,
R8009_M8020,R8009_M8020_seg0095,253.320,254.270,N_SPK8026,这样。,False,none,,,,speaker_stance,认为这样,,,
R8009_M8020,R8009_M8020_seg0096,254.910,256.220,N_SPK8026,这样，怎么说呢？,False,none,,,,open_question,待确认这样，怎么说呢？,,,
R8009_M8020,R8009_M8020_seg0097,256.820,257.820,N_SPK8026,呃。,False,none,,,,speaker_stance,认为呃,,,
R8009_M8020,R8009_M8020_seg0098,258.480,259.100,N_SPK8025,这样吧。,False,none,,,,speaker_stance,认为这样吧,,,
R8009_M8020,R8009_M8020_seg0099,259.470,262.000,N_SPK8025,嗯，我发现啊，你这个有一点。,False,none,,,,speaker_stance,认为我发现，你有一点,,,
R8009_M8020,R8009_M8020_seg0100,262.000,263.960,N_SPK8025,那啥，我我来问你吧。,False,none,,,,speaker_stance,认为那啥，我我来问你吧,,,
R8009_M8020,R8009_M8020_seg0101,263.960,267.260,N_SPK8025,好吧，我来问，然后你说说你的这个想法。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0101,263.960,267.260,N_SPK8026,可以。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0102,267.300,270.420,N_SPK8025,就是说刚刚我们已经聊到了地点嘛，地点是在。,False,none,,,,speaker_stance,认为刚刚已经聊到了地点嘛，地点是在,,,
R8009_M8020,R8009_M8020_seg0103,270.420,271.380,N_SPK8025,这个。,False,none,,,,speaker_stance,认为这个,,,
R8009_M8020,R8009_M8020_seg0104,271.380,273.670,N_SPK8025,双流区，江家艺苑那边。,False,none,,,,speaker_stance,认为双流区，江家艺苑那边,,,
R8009_M8020,R8009_M8020_seg0105,273.670,279.050,N_SPK8025,然后的话，海报的话，就刚刚你说的那种，是吧，只不过说要求的话，就是一定要有感染力。,False,none,,,,speaker_stance,认为海报，就刚刚你说的那种，是吧，只不过说要求，就是一定要有感染力,,,
R8009_M8020,R8009_M8020_seg0106,279.390,281.510,N_SPK8025,然后的话，主持人你看你那边。,False,none,,,,speaker_stance,认为主持人你看你那边,,,
R8009_M8020,R8009_M8020_seg0107,282.030,292.960,N_SPK8025,你是怎么想的，主持人那块儿。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0107,282.030,292.960,N_SPK8026,哦，主持人我是有朋友，他有相关经验，也是比较搞笑，能带气氛的一个主持人。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0107,282.030,292.960,N_SPK8025,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0107,282.030,292.960,N_SPK8025,对，主持人那块儿的话，我就说就必须要是控场力比较强。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0108,292.960,294.380,N_SPK8025,同时呢，亲和力。,False,none,,,,speaker_stance,认为同时呢，亲和力,,,
R8009_M8020,R8009_M8020_seg0109,294.380,297.800,N_SPK8025,哦，就是和大大众互动这块儿亲和力要比较强。,False,none,,,,speaker_stance,认为哦，就是和大大众互动这块儿亲和力要比较强,,,
R8009_M8020,R8009_M8020_seg0110,297.800,299.110,N_SPK8025,同时比较幽默。,False,none,,,,speaker_stance,认为同时比较幽默,,,
R8009_M8020,R8009_M8020_seg0111,299.640,303.600,N_SPK8026,嗯，可以可以的，到时候我带他来见一下您，您可以。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0111,299.640,303.600,N_SPK8025,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0112,303.600,304.630,N_SPK8026,就是对他。,False,none,,,,speaker_stance,认为就是对他,,,
R8009_M8020,R8009_M8020_seg0113,304.630,307.550,N_SPK8026,看一下，是否能胜任这个工作。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0113,304.630,307.550,N_SPK8025,行。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0114,307.550,312.230,N_SPK8025,然后就是说，你这这你那边儿活动时间你是怎么考虑的呢？,False,none,,,,open_question,待确认你这这你那边儿活动时间你是怎么考虑的呢？,,,
R8009_M8020,R8009_M8020_seg0115,312.500,317.830,N_SPK8026,活动。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0115,312.500,317.830,N_SPK8025,就是我们的这个工作时间。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0115,312.500,317.830,N_SPK8026,活动时间的话，我觉得物物以稀为贵嘛，如果。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0115,312.500,317.830,N_SPK8025,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0116,317.830,321.440,N_SPK8026,星期六星期天的话，他们都有全天的时间，但是我觉得。,False,none,,,,disagreement,存在分歧星期六星期天，他们都有全天的时间，但是,,,
R8009_M8020,R8009_M8020_seg0117,321.930,324.760,N_SPK8026,这样的话就显得我们。,False,none,,,,speaker_stance,认为这样就显得,,,
R8009_M8020,R8009_M8020_seg0118,324.760,327.680,N_SPK8026,的时间特别充裕，但是。,False,none,,,,speaker_stance,认为的时间特别充裕，但是,,,
R8009_M8020,R8009_M8020_seg0119,328.260,335.740,N_SPK8026,但是，费用就比较高了，我觉得可以到，就是晚上我们提供晚餐，他们五点钟进场，然后。,False,none,,,,speaker_stance,认为但是，费用就比较高了，可以到，就是晚上提供晚餐，他们五点钟进场,,,
R8009_M8020,R8009_M8020_seg0120,335.740,338.020,N_SPK8026,呃，陆陆续续的进场这样。,False,none,,,,speaker_stance,认为陆陆续续的进场这样,,,
R8009_M8020,R8009_M8020_seg0121,338.020,339.700,N_SPK8026,但是只有晚上。,False,none,,,,speaker_stance,认为但是只有晚上,,,
R8009_M8020,R8009_M8020_seg0122,339.700,340.810,N_SPK8026,四个小时。,False,none,,,,speaker_stance,认为四个小时,,,
R8009_M8020,R8009_M8020_seg0123,340.810,342.200,N_SPK8026,五点到。,False,none,,,,speaker_stance,认为五点到,,,
R8009_M8020,R8009_M8020_seg0124,342.200,343.220,N_SPK8026,九点。,False,none,,,,speaker_stance,认为九点,,,
R8009_M8020,R8009_M8020_seg0125,343.590,347.230,N_SPK8026,这样也不会算太晚，然后提供一个自助。,False,none,,,,speaker_stance,认为这样也不会算太晚，提供一个自助,,,
R8009_M8020,R8009_M8020_seg0126,347.230,348.500,N_SPK8026,餐的形式。,False,none,,,,speaker_stance,认为餐的形式,,,
R8009_M8020,R8009_M8020_seg0127,349.410,353.090,N_SPK8026,每一个人进场都会，手手携一枝玫瑰花。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0127,349.410,353.090,N_SPK8025,嗯，嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8009_M8020,R8009_M8020_seg0128,353.400,355.010,N_SPK8026,女士就携。,False,none,,,,speaker_stance,认为女士就携,,,
R8009_M8020,R8009_M8020_seg0129,355.010,356.360,N_SPK8026,白色玫瑰花。,False,none,,,,speaker_stance,认为白色玫瑰花,,,
R8009_M8020,R8009_M8020_seg0130,356.940,358.730,N_SPK8026,男士就红色玫瑰花。,False,none,,,,speaker_stance,认为男士就红色玫瑰花,,,
R8009_M8020,R8009_M8020_seg0131,359.640,362.270,N_SPK8026,然后，就有一些。,False,none,,,,speaker_stance,认为就有一些,,,
R8009_M8020,R8009_M8020_seg0132,363.030,368.270,N_SPK8026,嗯，那个场地因为有，是草地嘛，然后就有一些椅子啊。,False,none,,,,speaker_stance,认为场地因为有，是草地嘛，就有一些椅子,,,
